30493 1.15654e-99, 0
30494 6.10173e-99, 0
30495 3.3141e+06, 3.624e+06
30496 7.64432e-100, 0
30497 1.12054e-99, 0
30498 5.9118e-99, 0
30499 3.32375e+06, 3.624e+06
30500 7.40638e-100, 0
30501 1.08566e-99, 0
30502 5.72779e-99, 0
30503 3.3331e+06, 3.624e+06
30504 7.17584e-100, 0
30505 1.05187e-99, 0
30506 5.5495e-99, 0
30507 3.34215e+06, 3.624e+06
30508 6.95248e-100, 0
30509 1.01913e-99, 0
30510 5.37676e-99, 0
30511 3.35092e+06, 3.624e+06
30512 6.73608e-100, 0
30513 9.87405e-100, 0
30514 5.2094e-99, 0
30515 3.35942e+06, 3.624e+06
30516 6.5264e-100, 0
30517 9.5667e-100, 0
30518 5.04725e-99, 0
30519 3.36766e+06, 3.624e+06
30520 6.32326e-100, 0
30521 9.26892e-100, 0
30522 4.89014e-99, 0
30523 3.37564e+06, 3.624e+06
30524 6.12644e-100, 0
30525 8.98041e-100, 0
30526 4.73793e-99, 0
30527 3.38337e+06, 3.624e+06
30528 5.93574e-100, 0
30529 8.70088e-100, 0
30530 4.59045e-99, 0
30531 3.37891e+06, 3.24e+06
30532 5.75098e-100, 0
30533 8.43005e-100, 0
30534 4.44757e-99, 0
30535 3.37458e+06, 3.24e+06
30536 5.57197e-100, 0
30537 8.16765e-100, 0
30538 4.30913e-99, 0
30539 3.32956e+06, 1.928e+06
30540 5.39853e-100, 0
30541 7.91342e-100, 0
30542 4.175e-99, 0
30543 3.32677e+06, 3.24e+06
30544 5.23049e-100, 0
30545 7.6671e-100, 0
30546 4.04505e-99, 0
30547 3.32407e+06, 3.24e+06
30548 5.06769e-100, 0
30549 7.42845e-100, 0
30550 3.91914e-99, 0
30551 3.3334e+06, 3.624e+06
30552 4.90995e-100, 0
30553 7.19722e-100, 0
30554 3.79715e-99, 0
30555 3.34245e+06, 3.624e+06
30556 4.75712e-100, 0
30557 6.9732e-100, 0
30558 3.67896e-99, 0
30559 3.35121e+06, 3.624e+06
30560 4.60904e-100, 0
30561 6.75615e-100, 0
30562 3.56444e-99, 0
30563 3.3597e+06, 3.624e+06
30564 4.46558e-100, 0
30565 6.54585e-100, 0
30566 3.45349e-99, 0
30567 3.36793e+06, 3.624e+06
30568 4.32658e-100, 0
30569 6.3421e-100, 0
30570 3.346e-99, 0
30571 3.3759e+06, 3.624e+06
30572 4.19191e-100, 0
30573 6.14469e-100, 0
30574 3.24185e-99, 0
30575 3.38362e+06, 3.624e+06
30576 4.06143e-100, 0
30577 5.95343e-100, 0
30578 3.14094e-99, 0
30579 3.39111e+06, 3.624e+06
30580 3.93501e-100, 0
30581 5.76811e-100, 0
30582 3.04317e-99, 0
30583 3.39835e+06, 3.624e+06
30584 3.81252e-100, 0
30585 5.58857e-100, 0
30586 2.94845e-99, 0
30587 3.40538e+06, 3.624e+06
30588 3.69385e-100, 0
30589 5.41462e-100, 0
30590 2.85667e-99, 0
30591 3.41218e+06, 3.624e+06
30592 3.57887e-100, 0
30593 5.24608e-100, 0
30594 2.76775e-99, 0
30595 3.41878e+06, 3.624e+06
30596 3.46748e-100, 0
30597 5.08279e-100, 0
30598 2.6816e-99, 0
30599 3.42516e+06, 3.624e+06
30600 3.35954e-100, 0
30601 4.92458e-100, 0
30602 2.59813e-99, 0
30603 3.43135e+06, 3.624e+06
30604 3.25497e-100, 0
30605 4.77129e-100, 0
30606 2.51726e-99, 0
30607 3.43735e+06, 3.624e+06
30608 3.15366e-100, 0
30609 4.62277e-100, 0
30610 2.43891e-99, 0
30611 3.44316e+06, 3.624e+06
30612 3.05549e-100, 0
30613 4.47888e-100, 0
30614 2.36299e-99, 0
30615 3.44879e+06, 3.624e+06
30616 2.96039e-100, 0
30617 4.33947e-100, 0
30618 2.28944e-99, 0
30619 3.45424e+06, 3.624e+06
30620 2.86824e-100, 0
30621 4.2044e-100, 0
30622 2.21818e-99, 0
30623 3.45953e+06, 3.624e+06
30624 2.77896e-100, 0
30625 4.07353e-100, 0
30626 2.14913e-99, 0
30627 3.46465e+06, 3.624e+06
30628 2.69246e-100, 0
30629 3.94673e-100, 0
30630 2.08224e-99, 0
30631 3.46961e+06, 3.624e+06
30632 2.60865e-100, 0
30633 3.82388e-100, 0
30634 2.01742e-99, 0
30635 3.47441e+06, 3.624e+06
30636 2.52745e-100, 0
30637 3.70486e-100, 0
30638 1.95463e-99, 0
30639 3.47907e+06, 3.624e+06
30640 2.44878e-100, 0
30641 3.58954e-100, 0
30642 1.89379e-99, 0
30643 3.48358e+06, 3.624e+06
30644 2.37256e-100, 0
30645 3.47781e-100, 0
30646 1.83484e-99, 0
30647 3.48795e+06, 3.624e+06
30648 2.29871e-100, 0
30649 3.36955e-100, 0
30650 1.77773e-99, 0
30651 3.49218e+06, 3.624e+06
30652 2.22716e-100, 0
30653 3.26467e-100, 0
30654 1.72239e-99, 0
30655 3.49629e+06, 3.624e+06
30656 2.15783e-100, 0
30657 3.16305e-100, 0
30658 1.66878e-99, 0
30659 3.50026e+06, 3.624e+06
30660 2.09067e-100, 0
30661 3.0646e-100, 0
30662 1.61684e-99, 0
30663 3.50411e+06, 3.624e+06
30664 2.02559e-100, 0
30665 2.96921e-100, 0
30666 1.56651e-99, 0
30667 3.50785e+06, 3.624e+06
30668 1.96254e-100, 0
30669 2.87678e-100, 0
30670 1.51775e-99, 0
30671 3.51146e+06, 3.624e+06
30672 1.90145e-100, 0
30673 2.78724e-100, 0
30674 1.47051e-99, 0
30675 3.51496e+06, 3.624e+06
30676 1.84227e-100, 0
30677 2.70048e-100, 0
30678 1.42473e-99, 0
30679 3.51836e+06, 3.624e+06
30680 1.78492e-100, 0
30681 2.61642e-100, 0
30682 1.38039e-99, 0
30683 3.52165e+06, 3.624e+06
30684 1.72937e-100, 0
30685 2.53498e-100, 0
30686 1.33742e-99, 0
30687 3.52483e+06, 3.624e+06
30688 1.67554e-100, 0
30689 2.45608e-100, 0
30690 1.29579e-99, 0
30691 3.52792e+06, 3.624e+06
30692 1.62338e-100, 0
30693 2.37963e-100, 0
30694 1.25546e-99, 0
30695 3.53091e+06, 3.624e+06
30696 1.57285e-100, 0
30697 2.30556e-100, 0
30698 1.21638e-99, 0
30699 3.53381e+06, 3.624e+06
30700 1.52389e-100, 0
30701 2.23379e-100, 0
30702 1.17852e-99, 0
30703 3.53662e+06, 3.624e+06
30704 1.47646e-100, 0
30705 2.16426e-100, 0
30706 1.14183e-99, 0
30707 3.53934e+06, 3.624e+06
30708 1.4305e-100, 0
30709 2.0969e-100, 0
30710 1.10629e-99, 0
30711 3.53002e+06, 3.24e+06
30712 1.38598e-100, 0
30713 2.03163e-100, 0
30714 1.07186e-99, 0
30715 3.52099e+06, 3.24e+06
30716 1.34284e-100, 0
30717 1.96839e-100, 0
30718 1.03849e-99, 0
30719 3.51224e+06, 3.24e+06
30720 1.30104e-100, 0
30721 1.90712e-100, 0
30722 1.00617e-99, 0
30723 3.50377e+06, 3.24e+06
30724 1.26054e-100, 0
30725 1.84776e-100, 0
30726 9.74849e-100, 0
30727 3.45472e+06, 1.928e+06
30728 1.2213e-100, 0
30729 1.79024e-100, 0
30730 9.44505e-100, 0
30731 3.42015e+06, 2.344e+06
30732 1.18329e-100, 0
30733 1.73452e-100, 0
30734 9.15106e-100, 0
30735 3.3737e+06, 1.928e+06
30736 1.14646e-100, 0
30737 1.68053e-100, 0
30738 8.86622e-100, 0
30739 3.3287e+06, 1.928e+06
30740 1.11077e-100, 0
30741 1.62822e-100, 0
30742 8.59024e-100, 0
30743 3.2851e+06, 1.928e+06
30744 1.0762e-100, 0
30745 1.57754e-100, 0
30746 8.32285e-100, 0
30747 3.26975e+06, 2.792e+06
30748 1.0427e-100, 0
30749 1.52843e-100, 0
30750 8.06379e-100, 0
30751 3.24094e+06, 2.344e+06
30752 1.01024e-100, 0
30753 1.48086e-100, 0
30754 7.81279e-100, 0
30755 3.20007e+06, 1.928e+06
30756 9.78797e-101, 0
30757 1.43477e-100, 0
30758 7.56961e-100, 0
30759 3.14852e+06, 1.544e+06
30760 9.4833e-101, 0
30761 1.39011e-100, 0
30762 7.33399e-100, 0
30763 3.12348e+06, 2.344e+06
30764 9.18811e-101, 0
30765 1.34684e-100, 0
30766 7.10571e-100, 0
30767 3.09922e+06, 2.344e+06
30768 8.90212e-101, 0
30769 1.30491e-100, 0
30770 6.88453e-100, 0
30771 3.08966e+06, 2.792e+06
30772 8.62502e-101, 0
30773 1.2643e-100, 0
30774 6.67024e-100, 0
30775 3.08039e+06, 2.792e+06
30776 8.35656e-101, 0
30777 1.22494e-100, 0
30778 6.46261e-100, 0
30779 3.08536e+06, 3.24e+06
30780 8.09644e-101, 0
30781 1.18681e-100, 0
30782 6.26145e-100, 0
30783 3.09017e+06, 3.24e+06
30784 7.84443e-101, 0
30785 1.14987e-100, 0
30786 6.06655e-100, 0
30787 3.09484e+06, 3.24e+06
30788 7.60026e-101, 0
30789 1.11408e-100, 0
30790 5.87772e-100, 0
30791 3.09935e+06, 3.24e+06
30792 7.36369e-101, 0
30793 1.0794e-100, 0
30794 5.69477e-100, 0
30795 3.10373e+06, 3.24e+06
30796 7.13448e-101, 0
30797 1.0458e-100, 0
30798 5.51751e-100, 0
30799 3.10797e+06, 3.24e+06
30800 6.91241e-101, 0
30801 1.01325e-100, 0
30802 5.34577e-100, 0
30803 3.11208e+06, 3.24e+06
30804 6.69724e-101, 0
30805 9.81713e-101, 0
30806 5.17937e-100, 0
30807 3.11607e+06, 3.24e+06
30808 6.48878e-101, 0
30809 9.51155e-101, 0
30810 5.01815e-100, 0
30811 3.11992e+06, 3.24e+06
30812 6.28681e-101, 0
30813 9.21549e-101, 0
30814 4.86195e-100, 0
30815 3.12366e+06, 3.24e+06
30816 6.09112e-101, 0
30817 8.92864e-101, 0
30818 4.71062e-100, 0
30819 3.12728e+06, 3.24e+06
30820 5.90152e-101, 0
30821 8.65072e-101, 0
30822 4.56399e-100, 0
30823 3.13079e+06, 3.24e+06
30824 5.71783e-101, 0
30825 8.38145e-101, 0
30826 4.42193e-100, 0
30827 3.13419e+06, 3.24e+06
30828 5.53985e-101, 0
30829 8.12057e-101, 0
30830 4.28429e-100, 0
30831 3.13748e+06, 3.24e+06
30832 5.36741e-101, 0
30833 7.8678e-101, 0
30834 4.15093e-100, 0
30835 3.14067e+06, 3.24e+06
30836 5.20034e-101, 0
30837 7.6229e-101, 0
30838 4.02173e-100, 0
30839 3.14377e+06, 3.24e+06
30840 5.03847e-101, 0
30841 7.38563e-101, 0
30842 3.89655e-100, 0
30843 3.14676e+06, 3.24e+06
30844 4.88164e-101, 0
30845 7.15573e-101, 0
30846 3.77526e-100, 0
30847 3.14966e+06, 3.24e+06
30848 4.72969e-101, 0
30849 6.933e-101, 0
30850 3.65775e-100, 0
30851 3.15248e+06, 3.24e+06
30852 4.58247e-101, 0
30853 6.7172e-101, 0
30854 3.54389e-100, 0
30855 3.1552e+06, 3.24e+06
30856 4.43983e-101, 0
30857 6.50811e-101, 0
30858 3.43358e-100, 0
30859 3.15784e+06, 3.24e+06
30860 4.30164e-101, 0
30861 6.30554e-101, 0
30862 3.32671e-100, 0
30863 3.1604e+06, 3.24e+06
30864 4.16774e-101, 0
30865 6.10927e-101, 0
30866 3.22316e-100, 0
30867 3.16287e+06, 3.24e+06
30868 4.03801e-101, 0
30869 5.91911e-101, 0
30870 3.12283e-100, 0
30871 3.16528e+06, 3.24e+06
30872 3.91232e-101, 0
30873 5.73486e-101, 0
30874 3.02563e-100, 0
30875 3.1676e+06, 3.24e+06
30876 3.79055e-101, 0
30877 5.55636e-101, 0
30878 2.93145e-100, 0
30879 3.16985e+06, 3.24e+06
30880 3.67256e-101, 0
30881 5.3834e-101, 0
30882 2.8402e-100, 0
30883 3.17204e+06, 3.24e+06
30884 3.55824e-101, 0
30885 5.21584e-101, 0
30886 2.7518e-100, 0
30887 3.17415e+06, 3.24e+06
30888 3.44749e-101, 0
30889 5.05348e-101, 0
30890 2.66614e-100, 0
30891 3.16226e+06, 2.792e+06
30892 3.34018e-101, 0
30893 4.89619e-101, 0
30894 2.58315e-100, 0
30895 3.13679e+06, 2.344e+06
30896 3.23621e-101, 0
30897 4.74378e-101, 0
30898 2.50275e-100, 0
30899 3.09916e+06, 1.928e+06
30900 3.13548e-101, 0
30901 4.59613e-101, 0
30902 2.42485e-100, 0
30903 3.0398e+06, 1.192e+06
30904 3.03788e-101, 0
30905 4.45306e-101, 0
30906 2.34937e-100, 0
30907 3.01814e+06, 2.344e+06
30908 2.94332e-101, 0
30909 4.31445e-101, 0
30910 2.27624e-100, 0
30911 3.0111e+06, 2.792e+06
30912 2.8517e-101, 0
30913 4.18016e-101, 0
30914 2.20539e-100, 0
30915 3.01823e+06, 3.24e+06
30916 2.76294e-101, 0
30917 4.05004e-101, 0
30918 2.13674e-100, 0
30919 3.02513e+06, 3.24e+06
30920 2.67694e-101, 0
30921 3.92398e-101, 0
30922 2.07023e-100, 0
30923 3.03182e+06, 3.24e+06
30924 2.59361e-101, 0
30925 3.80184e-101, 0
30926 2.00579e-100, 0
30927 3.0383e+06, 3.24e+06
30928 2.51288e-101, 0
30929 3.6835e-101, 0
30930 1.94336e-100, 0
30931 3.04458e+06, 3.24e+06
30932 2.43467e-101, 0
30933 3.56884e-101, 0
30934 1.88287e-100, 0
30935 3.05066e+06, 3.24e+06
30936 2.35888e-101, 0
30937 3.45776e-101, 0
30938 1.82426e-100, 0
30939 3.06851e+06, 3.624e+06
30940 2.28546e-101, 0
30941 3.35013e-101, 0
30942 1.76748e-100, 0
30943 3.0858e+06, 3.624e+06
30944 2.21432e-101, 0
30945 3.24585e-101, 0
30946 1.71246e-100, 0
30947 3.10255e+06, 3.624e+06
30948 2.14539e-101, 0
30949 3.14482e-101, 0
30950 1.65916e-100, 0
30951 3.11878e+06, 3.624e+06
30952 2.07862e-101, 0
30953 3.04693e-101, 0
30954 1.60751e-100, 0
30955 3.13451e+06, 3.624e+06
30956 2.01392e-101, 0
30957 2.95209e-101, 0
30958 1.55748e-100, 0
30959 3.14974e+06, 3.624e+06
30960 1.95123e-101, 0
30961 2.8602e-101, 0
30962 1.509e-100, 0
30963 3.1645e+06, 3.624e+06
30964 1.89049e-101, 0
30965 2.77117e-101, 0
30966 1.46203e-100, 0
30967 3.17881e+06, 3.624e+06
30968 1.83165e-101, 0
30969 2.68491e-101, 0
30970 1.41652e-100, 0
30971 3.19266e+06, 3.624e+06
30972 1.77464e-101, 0
30973 2.60134e-101, 0
30974 1.37243e-100, 0
30975 3.20609e+06, 3.624e+06
30976 1.7194e-101, 0
30977 2.52037e-101, 0
30978 1.32971e-100, 0
30979 3.2191e+06, 3.624e+06
30980 1.66588e-101, 0
30981 2.44192e-101, 0
30982 1.28832e-100, 0
30983 3.2317e+06, 3.624e+06
30984 1.61402e-101, 0
30985 2.36591e-101, 0
30986 1.24822e-100, 0
30987 3.24391e+06, 3.624e+06
30988 1.56378e-101, 0
30989 2.29227e-101, 0
30990 1.20937e-100, 0
30991 3.25574e+06, 3.624e+06
30992 1.51511e-101, 0
30993 2.22092e-101, 0
30994 1.17172e-100, 0
30995 3.26721e+06, 3.624e+06
30996 1.46795e-101, 0
30997 2.15179e-101, 0
30998 1.13525e-100, 0
30999 3.27831e+06, 3.624e+06
31000 1.42226e-101, 0
31001 2.08481e-101, 0
31002 1.09991e-100, 0
31003 3.28907e+06, 3.624e+06
31004 1.37799e-101, 0
31005 2.01992e-101, 0
31006 1.06568e-100, 0
31007 3.2995e+06, 3.624e+06
31008 1.33509e-101, 0
31009 1.95704e-101, 0
31010 1.03251e-100, 0
31011 3.3096e+06, 3.624e+06
31012 1.29354e-101, 0
31013 1.89613e-101, 0
31014 1.00037e-100, 0
31015 3.31938e+06, 3.624e+06
31016 1.25327e-101, 0
31017 1.83711e-101, 0
31018 9.69229e-101, 0
31019 3.32887e+06, 3.624e+06
31020 1.21426e-101, 0
31021 1.77992e-101, 0
31022 9.39061e-101, 0
31023 3.33805e+06, 3.624e+06
31024 1.17647e-101, 0
31025 1.72452e-101, 0
31026 9.09831e-101, 0
31027 3.34695e+06, 3.624e+06
31028 1.13985e-101, 0
31029 1.67084e-101, 0
31030 8.81511e-101, 0
31031 3.35558e+06, 3.624e+06
31032 1.10437e-101, 0
31033 1.61883e-101, 0
31034 8.54072e-101, 0
31035 3.36393e+06, 3.624e+06
31036 1.06999e-101, 0
31037 1.56844e-101, 0
31038 8.27488e-101, 0
31039 3.37203e+06, 3.624e+06
31040 1.03669e-101, 0
31041 1.51962e-101, 0
31042 8.01731e-101, 0
31043 3.36792e+06, 3.24e+06
31044 1.00442e-101, 0
31045 1.47232e-101, 0
31046 7.76775e-101, 0
31047 3.36394e+06, 3.24e+06
31048 9.73154e-102, 0
31049 1.42649e-101, 0
31050 7.52597e-101, 0
31051 3.36008e+06, 3.24e+06
31052 9.42863e-102, 0
31053 1.38209e-101, 0
31054 7.29171e-101, 0
31055 3.35634e+06, 3.24e+06
31056 9.13515e-102, 0
31057 1.33907e-101, 0
31058 7.06474e-101, 0
31059 3.35272e+06, 3.24e+06
31060 8.8508e-102, 0
31061 1.29739e-101, 0
31062 6.84484e-101, 0
31063 3.34921e+06, 3.24e+06
31064 8.5753e-102, 0
31065 1.25701e-101, 0
31066 6.63178e-101, 0
31067 3.34581e+06, 3.24e+06
31068 8.30838e-102, 0
31069 1.21788e-101, 0
31070 6.42536e-101, 0
31071 3.32857e+06, 2.792e+06
31072 8.04977e-102, 0
31073 1.17997e-101, 0
31074 6.22536e-101, 0
31075 3.27302e+06, 1.544e+06
31076 7.79921e-102, 0
31077 1.14324e-101, 0
31078 6.03158e-101, 0
31079 3.24411e+06, 2.344e+06
31080 7.55644e-102, 0
31081 1.10766e-101, 0
31082 5.84384e-101, 0
31083 3.20314e+06, 1.928e+06
31084 7.32124e-102, 0
31085 1.07318e-101, 0
31086 5.66194e-101, 0
31087 3.1515e+06, 1.544e+06
31088 7.09335e-102, 0
31089 1.03978e-101, 0
31090 5.4857e-101, 0
31091 3.12636e+06, 2.344e+06
31092 6.87256e-102, 0
31093 1.00741e-101, 0
31094 5.31495e-101, 0
31095 3.10201e+06, 2.344e+06
31096 6.65864e-102, 0
31097 9.76054e-102, 0
31098 5.14951e-101, 0
31099 3.09236e+06, 2.792e+06
31100 6.45137e-102, 0
31101 9.45672e-102, 0
31102 4.98922e-101, 0
31103 3.08301e+06, 2.792e+06
31104 6.25056e-102, 0
31105 9.16237e-102, 0
31106 4.83393e-101, 0
31107 3.0879e+06, 3.24e+06
31108 6.05601e-102, 0
31109 8.87717e-102, 0
31110 4.68346e-101, 0
31111 3.04781e+06, 1.8e+06
31112 5.8675e-102, 0
31113 8.60085e-102, 0
31114 4.53768e-101, 0
31115 3.05379e+06, 3.24e+06
31116 5.68487e-102, 0
31117 8.33314e-102, 0
31118 4.39644e-101, 0
31119 3.05959e+06, 3.24e+06
31120 5.50791e-102, 0
31121 8.07375e-102, 0
31122 4.25959e-101, 0
31123 3.0652e+06, 3.24e+06
31124 5.33647e-102, 0
31125 7.82244e-102, 0
31126 4.127e-101, 0
31127 3.07064e+06, 3.24e+06
31128 5.17036e-102, 0
31129 7.57896e-102, 0
31130 3.99854e-101, 0
31131 3.07592e+06, 3.24e+06
31132 5.00943e-102, 0
31133 7.34305e-102, 0
31134 3.87408e-101, 0
31135 3.08102e+06, 3.24e+06
31136 4.8535e-102, 0
31137 7.11448e-102, 0
31138 3.7535e-101, 0
31139 3.08597e+06, 3.24e+06
31140 4.70243e-102, 0
31141 6.89303e-102, 0
31142 3.63666e-101, 0
31143 3.09077e+06, 3.24e+06
31144 4.55606e-102, 0
31145 6.67848e-102, 0
31146 3.52346e-101, 0
31147 3.09541e+06, 3.24e+06
31148 4.41424e-102, 0
31149 6.4706e-102, 0
31150 3.41379e-101, 0
31151 3.09991e+06, 3.24e+06
31152 4.27684e-102, 0
31153 6.26919e-102, 0
31154 3.30753e-101, 0
31155 3.10427e+06, 3.24e+06
31156 4.14372e-102, 0
31157 6.07405e-102, 0
31158 3.20458e-101, 0
31159 3.1085e+06, 3.24e+06
31160 4.01474e-102, 0
31161 5.88498e-102, 0
31162 3.10483e-101, 0
31163 3.11259e+06, 3.24e+06
31164 3.88977e-102, 0
31165 5.7018e-102, 0
31166 3.00819e-101, 0
31167 3.11656e+06, 3.24e+06
31168 3.76869e-102, 0
31169 5.52432e-102, 0
31170 2.91455e-101, 0
31171 3.1204e+06, 3.24e+06
31172 3.65139e-102, 0
31173 5.35237e-102, 0
31174 2.82383e-101, 0
31175 3.12412e+06, 3.24e+06
31176 3.53773e-102, 0
31177 5.18577e-102, 0
31178 2.73593e-101, 0
31179 3.12773e+06, 3.24e+06
31180 3.42761e-102, 0
31181 5.02435e-102, 0
31182 2.65077e-101, 0
31183 3.13122e+06, 3.24e+06
31184 3.32092e-102, 0
31185 4.86796e-102, 0
31186 2.56826e-101, 0
31187 3.13461e+06, 3.24e+06
31188 3.21755e-102, 0
31189 4.71644e-102, 0
31190 2.48832e-101, 0
31191 3.13789e+06, 3.24e+06
31192 3.1174e-102, 0
31193 4.56963e-102, 0
31194 2.41087e-101, 0
31195 3.14107e+06, 3.24e+06
31196 3.02037e-102, 0
31197 4.42739e-102, 0
31198 2.33583e-101, 0
31199 3.14415e+06, 3.24e+06
31200 2.92635e-102, 0
31201 4.28958e-102, 0
31202 2.26312e-101, 0
31203 3.14713e+06, 3.24e+06
31204 2.83526e-102, 0
31205 4.15606e-102, 0
31206 2.19268e-101, 0
31207 3.15002e+06, 3.24e+06
31208 2.74701e-102, 0
31209 4.0267e-102, 0
31210 2.12442e-101, 0
31211 3.13888e+06, 2.792e+06
31212 2.66151e-102, 0
31213 3.90136e-102, 0
31214 2.0583e-101, 0
31215 3.12808e+06, 2.792e+06
31216 2.57866e-102, 0
31217 3.77992e-102, 0
31218 1.99423e-101, 0
31219 3.10367e+06, 2.344e+06
31220 2.4984e-102, 0
31221 3.66227e-102, 0
31222 1.93216e-101, 0
31223 3.06708e+06, 1.928e+06
31224 2.42063e-102, 0
31225 3.54827e-102, 0
31226 1.87201e-101, 0
31227 3.01967e+06, 1.544e+06
31228 2.34528e-102, 0
31229 3.43783e-102, 0
31230 1.81375e-101, 0
31231 2.96278e+06, 1.192e+06
31232 2.27228e-102, 0
31233 3.33082e-102, 0
31234 1.75729e-101, 0
31235 2.94352e+06, 2.344e+06
31236 2.20155e-102, 0
31237 3.22714e-102, 0
31238 1.70259e-101, 0
31239 2.9388e+06, 2.792e+06
31240 2.13303e-102, 0
31241 3.12669e-102, 0
31242 1.64959e-101, 0
31243 2.94818e+06, 3.24e+06
31244 2.06663e-102, 0
31245 3.02937e-102, 0
31246 1.59825e-101, 0
31247 2.95726e+06, 3.24e+06
31248 2.00231e-102, 0
31249 2.93507e-102, 0
31250 1.5485e-101, 0
31251 2.93817e+06, 2.344e+06
31252 1.93998e-102, 0
31253 2.84371e-102, 0
31254 1.5003e-101, 0
31255 2.91968e+06, 2.344e+06
31256 1.8796e-102, 0
31257 2.7552e-102, 0
31258 1.4536e-101, 0
31259 2.92965e+06, 3.24e+06
31260 1.82109e-102, 0
31261 2.66944e-102, 0
31262 1.40835e-101, 0
31263 2.93931e+06, 3.24e+06
31264 1.7644e-102, 0
31265 2.58635e-102, 0
31266 1.36452e-101, 0
31267 2.94867e+06, 3.24e+06
31268 1.70948e-102, 0
31269 2.50584e-102, 0
31270 1.32204e-101, 0
31271 2.95774e+06, 3.24e+06
31272 1.65627e-102, 0
31273 2.42784e-102, 0
31274 1.28089e-101, 0
31275 2.97848e+06, 3.624e+06
31276 1.60472e-102, 0
31277 2.35227e-102, 0
31278 1.24102e-101, 0
31279 2.99857e+06, 3.624e+06
31280 1.55477e-102, 0
31281 2.27905e-102, 0
31282 1.20239e-101, 0
31283 3.01804e+06, 3.624e+06
31284 1.50638e-102, 0
31285 2.20811e-102, 0
31286 1.16497e-101, 0
31287 3.0369e+06, 3.624e+06
31288 1.45949e-102, 0
31289 2.13938e-102, 0
31290 1.12871e-101, 0
31291 3.05517e+06, 3.624e+06
31292 1.41406e-102, 0
31293 2.07279e-102, 0
31294 1.09357e-101, 0
31295 3.07288e+06, 3.624e+06
31296 1.37004e-102, 0
31297 2.00827e-102, 0
31298 1.05953e-101, 0
31299 3.09003e+06, 3.624e+06
31300 1.3274e-102, 0
31301 1.94576e-102, 0
31302 1.02655e-101, 0
31303 3.10665e+06, 3.624e+06
31304 1.28608e-102, 0
31305 1.8852e-102, 0
31306 9.94601e-102, 0
31307 3.12276e+06, 3.624e+06
31308 1.24605e-102, 0
31309 1.82652e-102, 0
31310 9.63642e-102, 0
31311 3.13836e+06, 3.624e+06
31312 1.20726e-102, 0
31313 1.76966e-102, 0
31314 9.33647e-102, 0
31315 3.15348e+06, 3.624e+06
31316 1.16969e-102, 0
31317 1.71458e-102, 0
31318 9.04586e-102, 0
31319 3.16812e+06, 3.624e+06
31320 1.13328e-102, 0
31321 1.66121e-102, 0
31322 8.76429e-102, 0
31323 3.18231e+06, 3.624e+06
31324 1.098e-102, 0
31325 1.6095e-102, 0
31326 8.49149e-102, 0
31327 3.19606e+06, 3.624e+06
31328 1.06382e-102, 0
31329 1.5594e-102, 0
31330 8.22717e-102, 0
31331 3.20938e+06, 3.624e+06
31332 1.03071e-102, 0
31333 1.51086e-102, 0
31334 7.97109e-102, 0
31335 3.22229e+06, 3.624e+06
31336 9.98628e-103, 0
31337 1.46384e-102, 0
31338 7.72297e-102, 0
31339 3.23479e+06, 3.624e+06
31340 9.67544e-103, 0
31341 1.41827e-102, 0
31342 7.48258e-102, 0
31343 3.24691e+06, 3.624e+06
31344 9.37428e-103, 0
31345 1.37412e-102, 0
31346 7.24967e-102, 0
31347 3.25864e+06, 3.624e+06
31348 9.08249e-103, 0
31349 1.33135e-102, 0
31350 7.02402e-102, 0
31351 3.27002e+06, 3.624e+06
31352 8.79978e-103, 0
31353 1.28991e-102, 0
31354 6.80538e-102, 0
31355 3.28103e+06, 3.624e+06
31356 8.52587e-103, 0
31357 1.24976e-102, 0
31358 6.59355e-102, 0
31359 3.29171e+06, 3.624e+06
31360 8.26049e-103, 0
31361 1.21086e-102, 0
31362 6.38832e-102, 0
31363 3.30205e+06, 3.624e+06
31364 8.00336e-103, 0
31365 1.17317e-102, 0
31366 6.18947e-102, 0
31367 3.31207e+06, 3.624e+06
31368 7.75425e-103, 0
31369 1.13665e-102, 0
31370 5.99681e-102, 0
31371 3.32178e+06, 3.624e+06
31372 7.51288e-103, 0
31373 1.10127e-102, 0
31374 5.81015e-102, 0
31375 3.33119e+06, 3.624e+06
31376 7.27903e-103, 0
31377 1.06699e-102, 0
31378 5.6293e-102, 0
31379 3.3403e+06, 3.624e+06
31380 7.05246e-103, 0
31381 1.03378e-102, 0
31382 5.45408e-102, 0
31383 3.34913e+06, 3.624e+06
31384 6.83294e-103, 0
31385 1.0016e-102, 0
31386 5.28431e-102, 0
31387 3.35769e+06, 3.624e+06
31388 6.62025e-103, 0
31389 9.70427e-103, 0
31390 5.11983e-102, 0
31391 3.36598e+06, 3.624e+06
31392 6.41418e-103, 0
31393 9.40221e-103, 0
31394 4.96046e-102, 0
31395 3.37401e+06, 3.624e+06
31396 6.21453e-103, 0
31397 9.10955e-103, 0
31398 4.80606e-102, 0
31399 3.36984e+06, 3.24e+06
31400 6.02109e-103, 0
31401 8.826e-103, 0
31402 4.65646e-102, 0
31403 3.3658e+06, 3.24e+06
31404 5.83368e-103, 0
31405 8.55127e-103, 0
31406 4.51152e-102, 0
31407 3.34794e+06, 2.792e+06
31408 5.65209e-103, 0
31409 8.2851e-103, 0
31410 4.37109e-102, 0
