Time	RB	Sinr
1.548 	0 	27.0835
1.548 	4 	26.6779
1.549 	2 	42.3192
1.549 	5 	52.7794
1.549 	0 	24.082
1.549 	1 	24.5656
1.549 	3 	26.477
1.549 	4 	25.352
1.55 	3 	16.199
1.55 	5 	17.5289
1.55 	0 	24.6619
1.55 	1 	26.8116
1.55 	2 	22.0742
1.55 	4 	25.7939
1.551 	0 	30.623
1.551 	2 	18.3129
1.551 	3 	17.5593
1.551 	1 	15.9738
1.551 	4 	14.3198
1.551 	5 	15.6411
1.552 	3 	12.1656
1.552 	5 	14.1158
1.552 	0 	16.093
1.552 	4 	25.7958
1.552 	1 	14.4761
1.552 	2 	15.8307
1.553 	2 	11.1517
1.553 	3 	12.1536
1.553 	5 	11.1403
1.553 	1 	29.3568
1.553 	4 	26.7361
1.553 	0 	15.3684
1.554 	0 	23.3669
1.554 	5 	21.5708
1.554 	1 	14.8637
1.554 	3 	18.7628
1.554 	4 	14.6974
1.554 	2 	14.2068
1.555 	2 	19.5532
1.555 	3 	24.8096
1.555 	4 	19.0778
1.555 	5 	20.2406
1.555 	0 	17.5675
1.555 	1 	18.0388
1.556 	1 	33.5047
1.556 	2 	39.5045
1.556 	0 	28.1067
1.556 	3 	25.0904
1.556 	4 	26.564
1.556 	5 	15.1117
1.557 	0 	31.1636
1.557 	1 	29.6468
1.557 	3 	30.2485
1.557 	5 	31.067
1.557 	2 	30.1537
1.557 	4 	30.6568
1.558 	2 	13.1021
1.558 	5 	13.0749
1.558 	0 	16.6943
1.558 	1 	17.3141
1.558 	3 	22.1659
1.558 	4 	25.9487
1.559 	1 	18.9865
1.559 	2 	41.0225
1.559 	3 	44.8931
1.559 	4 	55.2327
1.559 	5 	53.0783
1.559 	0 	16.5107
1.56 	5 	14.0109
1.56 	2 	16.6341
1.56 	1 	24.7872
1.56 	4 	24.1397
1.56 	0 	12.3801
1.56 	3 	17.6357
1.561 	0 	26.1011
1.561 	3 	25.0067
1.561 	4 	25.4903
1.561 	1 	15.3357
1.561 	2 	15.7589
1.561 	5 	15.2466
1.562 	3 	29.9766
1.562 	4 	26.8351
1.562 	0 	17.3883
1.562 	1 	15.3441
1.562 	2 	12.2818
1.562 	5 	14.8399
1.563 	0 	23.1365
1.563 	1 	19.3729
1.563 	2 	19.1558
1.563 	3 	22.4214
1.563 	4 	19.4106
1.563 	5 	21.5001
1.564 	0 	11.871
1.564 	2 	10.8289
1.564 	3 	11.3089
1.564 	1 	17.5544
1.564 	4 	16.0189
1.564 	5 	17.56
1.565 	1 	20.0905
1.565 	5 	18.7325
1.565 	2 	39.1855
1.565 	4 	28.599
1.565 	3 	18.3749
1.565 	0 	17.2932
1.566 	2 	13.7236
1.566 	1 	33.469
1.566 	4 	30.7684
1.566 	5 	34.1763
1.566 	3 	25.3754
1.566 	0 	28.8319
1.567 	1 	13.5799
1.567 	2 	12.5802
1.567 	5 	11.1387
1.567 	0 	15.7257
1.567 	3 	17.618
1.567 	4 	25.9194
1.568 	2 	31.4232
1.568 	4 	30.6879
1.568 	0 	17.4935
1.568 	1 	18.3711
1.568 	3 	15.7066
1.568 	5 	15.2634
1.569 	0 	20.6487
1.569 	1 	24.6963
1.569 	4 	22.158
1.569 	5 	21.1171
1.569 	2 	15.4412
1.569 	3 	18.3848
1.57 	5 	25.0438
1.57 	0 	29.0265
1.57 	1 	31.2068
1.57 	2 	24.356
1.57 	3 	32.0948
1.57 	4 	26.6783
1.571 	1 	52.3601
1.571 	2 	46.7933
1.571 	4 	54.0235
1.571 	5 	52.8865
1.571 	3 	17.9204
1.571 	0 	17.8299
1.572 	2 	13.7469
1.572 	5 	13.4438
1.572 	3 	25.4694
1.572 	0 	29.0474
1.572 	1 	24.2927
1.572 	4 	25.4144
1.573 	1 	21.0439
1.573 	5 	18.9801
1.573 	2 	38.6208
1.573 	0 	18.709
1.573 	3 	22.9828
1.573 	4 	25.7314
1.574 	0 	11.7807
1.574 	1 	16.2915
1.574 	2 	15.9169
1.574 	4 	17.8477
1.574 	5 	15.8449
1.574 	3 	14.4178
1.575 	4 	30.2943
1.575 	5 	34.3228
1.575 	0 	16.9029
1.575 	1 	15.9286
1.575 	2 	15.0321
1.575 	3 	18.6598
1.576 	2 	26.1916
1.576 	4 	23.6932
1.576 	5 	25.778
1.576 	0 	21.9638
1.576 	1 	21.5519
1.576 	3 	23.5932
1.577 	0 	31.712
1.577 	1 	29.0773
1.577 	2 	32.1583
1.577 	4 	32.0175
1.577 	3 	17.2473
1.577 	5 	13.8912
1.578 	1 	14.2067
1.578 	2 	11.1165
1.578 	4 	11.5843
1.578 	3 	25.4269
1.578 	0 	18.2197
1.578 	5 	13.5109
1.579 	2 	37.9883
1.579 	0 	18.1144
1.579 	1 	18.8834
1.579 	3 	17.7792
1.579 	4 	15.1277
1.579 	5 	14.8755
1.58 	2 	13.6433
1.58 	4 	10.6606
1.58 	0 	19.0311
1.58 	1 	24.2823
1.58 	3 	23.9958
1.58 	5 	23.266
1.581 	1 	21.6064
1.581 	0 	17.4503
1.581 	5 	16.0824
1.581 	2 	27.2617
1.581 	4 	25.2571
1.581 	3 	18.7848
1.582 	2 	48.7137
1.582 	5 	52.1242
1.582 	0 	29.0974
1.582 	1 	25.0962
1.582 	3 	26.6765
1.582 	4 	23.8399
1.583 	0 	33.0139
1.583 	1 	34.4013
1.583 	2 	27.4323
1.583 	4 	29.2111
1.583 	3 	25.2883
1.583 	5 	14.5943
1.584 	0 	16.5768
1.584 	3 	16.0758
1.584 	5 	15.1159
1.584 	2 	17.3882
1.584 	4 	18.7684
1.584 	1 	15.9118
1.585 	3 	14.0905
1.585 	5 	12.2072
1.585 	1 	28.4851
1.585 	2 	37.1226
1.585 	4 	10.5144
1.585 	0 	19.0762
1.586 	2 	27.6113
1.586 	5 	26.5932
1.586 	1 	22.5408
1.586 	3 	23.979
1.586 	0 	18.4086
1.586 	4 	24.8133
1.587 	1 	21.8332
1.587 	5 	18.8669
1.587 	0 	27.8014
1.587 	2 	28.0706
1.587 	4 	25.0504
1.587 	3 	18.7713
1.588 	1 	14.4283
1.588 	4 	12.5713
1.588 	0 	31.4634
1.588 	2 	32.0452
1.588 	5 	31.3259
1.588 	3 	25.0524
1.589 	4 	15.6045
1.589 	0 	17.876
1.589 	1 	18.6477
1.589 	2 	15.6771
1.589 	5 	17.1113
1.589 	3 	15.228
1.59 	2 	49.4288
1.59 	0 	10.3456
1.59 	3 	21.6855
1.59 	5 	24.3355
1.59 	1 	15.7297
1.59 	4 	14.3289
1.591 	0 	18.9417
1.591 	3 	16.581
1.591 	1 	11.5262
1.591 	4 	24.2329
1.591 	5 	20.3436
1.591 	2 	17.8964
1.592 	0 	15.0045
1.592 	2 	13.1527
1.592 	5 	11.184
1.592 	4 	30.4991
1.592 	1 	18.8734
1.592 	3 	18.6565
1.593 	0 	27.0444
1.593 	2 	28.1819
1.593 	3 	24.7113
1.593 	4 	9.95357
1.593 	1 	22.9883
1.593 	5 	15.9743
1.594 	1 	21.9161
1.594 	2 	15.5331
1.594 	0 	18.3521
1.594 	4 	19.1663
1.594 	3 	15.2806
1.594 	5 	13.3071
1.595 	1 	14.3829
1.595 	3 	10.3666
1.595 	4 	12.9266
1.595 	2 	34.8445
1.595 	0 	31.1368
1.595 	5 	24.6644
1.596 	2 	14.8509
1.596 	3 	24.0034
1.596 	0 	18.6693
1.596 	5 	16.1332
1.596 	4 	23.4811
1.596 	1 	15.398
1.597 	1 	19.7089
1.597 	0 	8.94575
1.597 	4 	9.49203
1.597 	2 	13.7782
1.597 	3 	18.4448
1.597 	5 	8.73439
1.598 	1 	21.8806
1.598 	0 	18.2337
1.598 	5 	24.8058
1.598 	2 	18.0934
1.598 	3 	19.9277
1.598 	4 	19.2127
1.599 	0 	15.4554
1.599 	2 	12.6348
1.599 	1 	18.6272
1.599 	3 	19.4659
1.599 	4 	15.1859
1.599 	5 	16.238
1.6 	1 	23.2627
1.6 	0 	18.3363
1.6 	4 	14.166
1.6 	2 	10.0615
1.6 	3 	15.2095
1.6 	5 	12.133
1.601 	1 	14.2001
1.601 	4 	13.0649
1.601 	5 	12.3201
1.601 	0 	19.378
1.601 	2 	21.5972
1.601 	3 	18.2013
1.602 	4 	8.68757
1.602 	5 	16.292
1.602 	0 	18.0531
1.602 	3 	13.4876
1.602 	1 	14.8931
1.602 	2 	9.9588
1.603 	2 	12.2402
1.603 	5 	8.69884
1.603 	4 	8.48829
1.603 	1 	18.4108
1.603 	0 	18.0104
1.603 	3 	16.5191
1.604 	0 	17.9384
1.604 	1 	14.6798
1.604 	5 	12.1332
1.604 	3 	15.0784
1.604 	4 	11.8643
1.604 	2 	14.6495
1.605 	3 	9.80728
1.605 	0 	15.6645
1.605 	2 	12.0105
1.605 	4 	8.04134
1.605 	1 	18.2812
1.605 	5 	12.0441
1.606 	4 	7.79006
1.606 	0 	17.8066
1.606 	1 	14.4404
1.606 	2 	7.95709
1.606 	3 	12.8189
1.606 	5 	12.623
1.607 	0 	4.60689
1.607 	1 	8.35434
1.607 	2 	1.26669
1.607 	3 	5.08402
1.607 	4 	7.51719
1.608 	0 	3.74493
1.608 	1 	8.30884
1.608 	2 	2.21999
1.608 	3 	5.49589
1.608 	4 	7.21982
1.609 	0 	2.66409
1.609 	1 	8.25395
1.621 	1 	32.5209
1.621 	2 	30.7601
1.621 	3 	31.2847
1.621 	4 	31.2572
1.621 	0 	24.8908
1.621 	5 	25.3456
1.622 	0 	49.4187
1.622 	2 	48.3722
1.622 	4 	51.9391
1.622 	1 	29.1202
1.622 	3 	33.8928
1.622 	5 	26.3541
1.623 	3 	23.7922
1.623 	4 	35.1525
1.623 	0 	16.9712
1.623 	1 	19.3732
1.623 	2 	18.968
1.623 	5 	17.7526
1.624 	0 	35.8336
1.624 	1 	31.6423
1.624 	2 	34.2285
1.624 	3 	32.1999
1.624 	4 	15.4042
1.624 	5 	19.2851
1.625 	1 	19.8985
1.625 	2 	16.0325
1.625 	5 	20.0734
1.625 	3 	21.7863
1.625 	4 	20.995
1.625 	0 	21.4486
1.626 	0 	23.9889
1.626 	1 	18.5317
1.626 	2 	24.0087
1.626 	3 	22.4514
1.626 	4 	26.339
1.626 	5 	24.1546
1.627 	0 	13.5542
1.627 	1 	13.9923
1.627 	3 	16.6703
1.627 	4 	16.2445
1.627 	5 	14.6888
1.627 	2 	15.199
1.628 	2 	12.2996
1.628 	0 	17.4722
1.628 	3 	19.1331
1.628 	5 	16.8726
1.628 	1 	15.916
1.628 	4 	16.3762
1.629 	0 	15.1057
1.629 	1 	9.29985
1.629 	2 	12.597
1.629 	3 	12.1331
1.629 	4 	12.6605
1.629 	5 	10.5897
1.63 	0 	8.62041
1.63 	1 	6.0918
1.63 	2 	10.9534
1.63 	3 	10.5621
1.63 	4 	8.8357
1.63 	5 	15.5878
1.631 	0 	9.45208
1.631 	1 	2.18476
1.631 	2 	8.27315
1.631 	3 	9.0441
1.631 	4 	6.31145
1.631 	5 	8.06181
1.632 	0 	24.7992
1.632 	2 	27.6979
1.632 	3 	17.2893
1.632 	4 	25.9163
1.632 	5 	24.8104
1.632 	1 	36.3009
1.633 	1 	19.3001
1.633 	2 	19.2671
1.633 	0 	21.4015
1.633 	3 	20.4553
1.633 	4 	22.6274
1.633 	5 	23.9952
1.634 	0 	21.7187
1.634 	1 	19.266
1.634 	2 	14.8013
1.634 	3 	19.4461
1.634 	4 	20.4186
1.634 	5 	17.6869
1.635 	4 	11.4148
1.635 	5 	13.7647
1.635 	0 	26.7171
1.635 	1 	25.3026
1.635 	3 	14.565
1.635 	2 	14.706
1.636 	5 	16.8813
1.636 	0 	22.2131
1.636 	1 	21.8083
1.636 	2 	21.2946
1.636 	3 	19.2426
1.636 	4 	16.6603
1.637 	1 	17.4106
1.637 	2 	14.5641
1.637 	3 	12.6264
1.637 	4 	7.6071
1.637 	0 	14.3792
1.637 	5 	36.1172
1.638 	0 	16.3117
1.638 	3 	18.2479
1.638 	5 	17.6249
1.638 	1 	15.2711
1.638 	2 	15.5599
1.638 	4 	16.0134
1.639 	0 	20.8572
1.639 	1 	18.9364
1.639 	2 	10.5378
1.639 	3 	8.36939
1.639 	4 	11.9618
1.639 	5 	12.8806
1.64 	3 	14.1886
1.64 	5 	15.9289
1.64 	4 	22.3286
1.64 	0 	13.22
1.64 	1 	11.3605
1.64 	2 	14.1872
1.641 	1 	17.797
1.641 	2 	17.7172
1.641 	5 	16.3652
1.641 	4 	16.7125
1.641 	0 	21.114
1.641 	3 	19.8834
1.642 	2 	12.7961
1.642 	5 	13.227
1.642 	1 	35.9947
1.642 	0 	10.9314
1.642 	3 	9.01979
1.642 	4 	9.2413
1.643 	1 	15.1398
1.643 	0 	13.5858
1.643 	4 	9.21429
1.643 	5 	9.14883
1.643 	2 	14.4441
1.643 	3 	13.8833
1.644 	2 	19.082
1.644 	3 	19.6152
1.644 	0 	15.5386
1.644 	1 	16.6296
1.644 	4 	16.6997
1.644 	5 	15.9587
1.645 	0 	15.0448
1.645 	3 	17.285
1.645 	1 	18.5399
1.645 	4 	15.1069
1.645 	2 	11.6568
1.645 	5 	13.6445
1.646 	3 	12.5985
1.646 	2 	12.7369
1.646 	4 	9.79599
1.646 	1 	17.0013
1.646 	5 	15.9513
1.646 	0 	12.5976
1.647 	5 	19.574
1.647 	0 	11.2741
1.647 	3 	8.75825
1.647 	4 	9.97074
1.647 	1 	11.6643
1.647 	2 	14.7766
1.648 	3 	12.6345
1.648 	0 	12.6974
1.648 	4 	9.99831
1.648 	1 	16.616
1.648 	5 	15.929
1.648 	2 	12.8918
1.649 	1 	10.2484
1.649 	3 	12.6576
1.649 	0 	16.6382
1.649 	2 	12.218
1.649 	4 	10.4678
1.649 	5 	13.9986
1.65 	2 	12.5893
1.65 	4 	8.97478
1.65 	5 	12.1659
1.65 	1 	16.1823
1.65 	3 	14.3653
1.65 	0 	12.0102
1.651 	0 	11.4361
1.651 	4 	10.4003
1.651 	1 	12.0405
1.651 	2 	15.044
1.651 	3 	12.6949
1.651 	5 	15.8671
1.652 	5 	15.1887
1.652 	0 	11.7719
1.652 	4 	10.5441
1.652 	1 	10.3557
1.652 	2 	11.9221
1.652 	3 	12.3719
1.653 	5 	11.5983
1.653 	3 	8.2171
1.653 	4 	10.5728
1.653 	1 	15.4187
1.653 	0 	11.7597
1.653 	2 	12.9632
1.654 	2 	12.3478
1.654 	5 	11.3816
1.654 	0 	11.208
1.654 	4 	10.7942
1.654 	1 	12.254
1.654 	3 	13.0174
1.655 	2 	12.2717
1.655 	5 	11.149
1.655 	0 	11.006
1.655 	1 	9.85462
1.655 	3 	13.2955
1.655 	4 	9.76769
1.656 	0 	10.5518
1.661 	0 	30.378
1.661 	1 	28.1276
1.661 	3 	33.3515
1.661 	4 	34.3009
1.661 	2 	49.2138
1.661 	5 	53.1848
1.662 	0 	36.4087
1.662 	1 	26.8366
1.662 	2 	36.1545
1.662 	3 	30.7275
1.662 	4 	25.1146
1.662 	5 	19.8288
1.663 	3 	26.9197
1.663 	5 	21.6844
1.663 	0 	28.5921
1.663 	1 	28.2954
1.663 	2 	25.3302
1.663 	4 	30.965
1.664 	3 	22.406
1.664 	4 	22.9412
1.664 	0 	25.6313
1.664 	1 	25.0014
1.664 	2 	25.0486
1.664 	5 	22.0929
1.665 	5 	33.1942
1.665 	0 	20.9757
1.665 	2 	23.33
1.665 	3 	19.9763
1.665 	4 	20.9739
1.665 	1 	15.4156
1.666 	3 	22.4499
1.666 	4 	19.2152
1.666 	5 	18.5823
1.666 	0 	17.9316
1.666 	1 	17.0154
1.666 	2 	16.9805
1.667 	0 	18.3858
1.667 	1 	16.292
1.667 	2 	15.8018
1.667 	3 	15.4163
1.667 	4 	15.4636
1.667 	5 	13.4691
1.668 	0 	16.0391
1.668 	1 	16.8377
1.668 	4 	14.7362
1.668 	2 	13.5941
1.668 	3 	12.8807
1.668 	5 	14.4581
1.669 	3 	15.0179
1.669 	0 	14.5074
1.669 	2 	15.5776
1.669 	1 	14.0938
1.669 	4 	14.7075
1.669 	5 	14.6801
1.67 	2 	11.1118
1.67 	5 	10.2298
1.67 	0 	10.9859
1.67 	1 	11.34
1.67 	4 	11.1473
1.67 	3 	15.5419
1.671 	1 	13.9422
1.671 	2 	9.85471
1.671 	3 	9.13105
1.671 	0 	30.6843
1.671 	5 	31.3393
1.671 	4 	23.822
1.672 	4 	23.1766
1.672 	5 	24.2503
1.672 	1 	52.6139
1.672 	0 	17.9173
1.672 	2 	16.9367
1.672 	3 	16.6202
1.673 	0 	17.2202
1.673 	1 	15.9803
1.673 	3 	22.5256
1.673 	4 	18.7491
1.673 	2 	19.1929
1.673 	5 	18.0804
1.674 	4 	19.5692
1.674 	5 	18.5378
1.674 	3 	14.7576
1.674 	0 	26.1917
1.674 	1 	25.912
1.674 	2 	25.6017
1.675 	0 	18.8757
1.675 	2 	23.3369
1.675 	4 	20.3743
1.675 	5 	23.9129
1.675 	1 	15.336
1.675 	3 	15.8154
1.676 	0 	16.389
1.676 	1 	18.1086
1.676 	5 	17.8497
1.676 	3 	9.5355
1.676 	4 	12.7869
1.676 	2 	15.5199
1.677 	2 	36.3103
1.677 	1 	11.9319
1.677 	4 	15.4059
1.677 	0 	12.0699
1.677 	3 	13.9202
1.677 	5 	14.0395
1.678 	5 	25.2131
1.678 	1 	14.6138
1.678 	2 	14.3626
1.678 	3 	14.395
1.678 	0 	18.4482
1.678 	4 	22.0336
1.679 	0 	18.4259
1.679 	5 	15.1639
1.679 	4 	21.9898
1.679 	1 	14.1969
1.679 	2 	18.2619
1.679 	3 	15.9188
1.68 	3 	22.3205
1.68 	1 	12.118
1.68 	4 	19.6807
1.68 	5 	18.3978
1.68 	0 	15.3616
1.68 	2 	15.4216
1.681 	1 	14.8247
1.681 	2 	23.1714
1.681 	3 	21.5905
1.681 	4 	15.6402
1.681 	5 	12.7231
1.681 	0 	26.245
1.682 	0 	10.6483
1.682 	2 	10.9662
1.682 	4 	13.1318
1.682 	5 	9.91023
1.682 	1 	14.5675
1.682 	3 	15.9344
1.683 	1 	12.2678
1.683 	4 	10.6369
1.683 	5 	15.4347
1.683 	0 	12.1775
1.683 	2 	13.5145
1.683 	3 	14.3015
1.684 	1 	14.9955
1.684 	3 	22.5433
1.684 	0 	15.4639
1.684 	5 	15.2454
1.684 	2 	18.4771
1.684 	4 	15.7717
1.685 	0 	12.5486
1.685 	1 	15.3159
1.685 	2 	16.1845
1.685 	4 	10.8182
1.685 	3 	15.8989
1.685 	5 	12.6254
1.686 	1 	15.0885
1.686 	3 	8.8015
1.686 	5 	10.3266
1.686 	0 	8.56924
1.686 	2 	8.00861
1.686 	4 	15.8396
1.687 	0 	11.8078
1.687 	2 	10.5809
1.687 	4 	13.361
1.687 	1 	15.7272
1.687 	3 	15.8468
1.687 	5 	12.7757
1.688 	5 	10.8162
1.688 	1 	12.4418
1.688 	4 	10.2008
1.688 	2 	16.702
1.688 	0 	10.536
1.688 	3 	13.2604
1.689 	1 	15.1983
1.689 	0 	7.70498
1.689 	2 	8.79637
1.701 	4 	35.6692
1.701 	0 	25.2472
1.701 	1 	30.4586
1.701 	2 	29.7164
1.701 	3 	31.3754
1.701 	5 	31.6651
1.702 	0 	22.0997
1.702 	1 	30.6926
1.702 	2 	28.4661
1.702 	3 	31.6212
1.702 	4 	28.8859
1.702 	5 	22.9845
1.703 	0 	46.391
1.703 	1 	52.5615
1.703 	2 	53.0063
1.703 	3 	50.2394
1.703 	4 	50.2392
1.703 	5 	49.0633
1.704 	1 	27.0335
1.704 	5 	26.4628
1.704 	2 	34.638
1.704 	3 	34.6796
1.704 	4 	28.292
1.704 	0 	15.6421
1.705 	1 	18.4462
1.705 	2 	16.1995
1.705 	4 	16.4564
1.705 	3 	18.3633
1.705 	0 	23.5116
1.705 	5 	26.5754
1.706 	0 	24.3855
1.706 	1 	25.0611
1.706 	2 	25.0192
1.706 	3 	21.6475
1.706 	4 	27.0457
1.706 	5 	27.6116
1.707 	0 	15.9653
1.707 	3 	16.2783
1.707 	4 	18.5651
1.707 	1 	19.6336
1.707 	2 	18.5549
1.707 	5 	19.8131
1.708 	1 	23.87
1.708 	0 	19.3717
1.708 	2 	17.8108
1.708 	3 	18.5563
1.708 	4 	15.2984
1.708 	5 	17.9075
1.709 	0 	18.1719
1.709 	1 	13.2071
1.709 	2 	10.8087
1.709 	3 	14.3665
1.709 	4 	12.1556
1.709 	5 	14.8115
1.71 	0 	13.7428
1.71 	2 	12.7822
1.71 	5 	13.9917
1.71 	1 	9.40469
1.71 	3 	13.7034
1.71 	4 	12.1775
1.711 	0 	14.0195
1.711 	1 	17.9394
1.711 	4 	15.3985
1.711 	2 	14.476
1.711 	3 	12.9789
1.711 	5 	13.9041
1.712 	1 	14.9273
1.712 	2 	11.4677
1.712 	4 	9.14642
1.712 	5 	13.1733
1.712 	0 	6.8633
1.712 	3 	7.69526
1.713 	0 	10.5444
1.713 	1 	34.74
1.713 	2 	33.9361
1.713 	3 	31.6035
1.713 	4 	36.4322
1.713 	5 	22.9564
1.714 	4 	24.0857
1.714 	0 	11.896
1.714 	1 	13.0722
1.714 	2 	14.9971
1.714 	3 	13.693
1.714 	5 	14.9328
1.715 	0 	14.1263
1.715 	2 	19.3662
1.715 	3 	10.2445
1.715 	4 	14.7864
1.715 	5 	19.7933
1.715 	1 	24.0227
1.716 	1 	28.0243
1.716 	2 	28.4113
1.716 	3 	28.199
1.716 	0 	24.3837
1.716 	4 	22.4528
1.716 	5 	26.5548
1.717 	5 	16.3834
1.717 	0 	34.9069
1.717 	1 	32.6425
1.717 	2 	32.271
1.717 	3 	33.5963
1.717 	4 	24.0025
1.718 	0 	14.1142
1.718 	4 	13.5599
1.718 	1 	18.0343
1.718 	2 	17.9335
1.718 	3 	14.6362
1.718 	5 	19.0587
1.719 	0 	15.0701
1.719 	1 	14.5555
1.719 	2 	16.9194
1.719 	3 	15.913
1.719 	4 	14.6803
1.719 	5 	12.6463
1.72 	1 	11.4109
1.72 	2 	12.3488
1.72 	0 	21.1801
1.72 	3 	25.1536
1.72 	4 	27.4726
1.72 	5 	27.249
1.721 	0 	24.5795
1.721 	1 	26.6053
1.721 	2 	26.3773
1.721 	4 	24.6255
1.721 	5 	25.3755
1.721 	3 	19.1656
1.722 	0 	16.6407
1.722 	1 	16.1302
1.722 	2 	9.91057
1.722 	5 	11.8434
1.722 	3 	11.8895
1.722 	4 	11.7632
1.723 	0 	21.7839
1.723 	1 	23.9864
1.723 	3 	22.2079
1.723 	4 	17.594
1.723 	5 	21.4476
1.723 	2 	13.9573
1.724 	4 	15.2088
1.724 	5 	15.3664
1.724 	2 	12.3667
1.724 	0 	25.4564
1.724 	1 	29.3116
1.724 	3 	18.1861
1.725 	0 	30.2035
1.725 	1 	35.0756
1.725 	2 	35.513
1.725 	3 	28.0379
1.725 	4 	36.71
1.725 	5 	30.0661
1.726 	1 	11.9037
1.726 	4 	13.2099
1.726 	2 	19.6691
1.726 	3 	17.1763
1.726 	5 	16.8032
1.726 	0 	24.7376
1.727 	2 	17.238
1.727 	4 	18.6757
1.727 	0 	20.7391
1.727 	1 	15.8645
1.727 	3 	19.2134
1.727 	5 	18.5544
1.728 	2 	12.5262
1.728 	5 	12.4863
1.728 	3 	19.2004
1.728 	4 	13.3501
1.728 	0 	12.7164
1.728 	1 	14.9625
1.729 	1 	13.1996
1.729 	2 	12.4805
1.729 	4 	9.05798
1.729 	5 	12.579
1.729 	0 	15.1219
1.729 	3 	13.271
1.73 	2 	18.4958
1.73 	3 	14.6921
1.73 	4 	14.0952
1.73 	0 	24.7855
1.73 	1 	11.2992
1.73 	5 	12.6201
1.731 	4 	14.3112
1.731 	0 	23.9129
1.731 	2 	19.6089
1.731 	1 	23.7222
1.731 	3 	21.4007
1.731 	5 	17.3303
1.732 	2 	11.6379
1.732 	0 	19.8422
1.732 	3 	19.9365
1.732 	4 	21.5339
1.732 	1 	11.8265
1.732 	5 	13.9993
1.733 	2 	16.4234
1.733 	4 	19.0273
1.733 	1 	17.4158
1.733 	3 	12.838
1.733 	0 	24.7897
1.733 	5 	25.5569
1.734 	4 	13.8274
1.734 	3 	19.6467
1.734 	2 	12.5123
1.734 	5 	12.5349
1.734 	0 	12.073
1.734 	1 	14.9285
1.735 	2 	12.2033
1.735 	4 	12.5424
1.735 	0 	14.5652
1.735 	5 	17.6717
1.735 	3 	19.0813
1.735 	1 	11.4269
1.736 	5 	11.7811
1.736 	2 	19.1142
1.736 	0 	22.0056
1.736 	1 	17.658
1.736 	3 	12.4222
1.736 	4 	11.3446
1.737 	0 	13.8068
1.737 	4 	13.2698
1.737 	2 	19.3729
1.737 	3 	20.2218
1.737 	5 	19.1751
1.737 	1 	11.444
1.738 	1 	17.3627
1.738 	2 	15.4299
1.738 	4 	19.2284
1.738 	5 	24.9739
1.738 	0 	20.7978
1.738 	3 	18.9758
1.739 	2 	12.4048
1.739 	5 	12.4799
1.739 	0 	19.7725
1.739 	3 	20.7894
1.739 	4 	22.107
1.739 	1 	14.7852
1.74 	2 	19.4478
1.74 	0 	21.8906
1.74 	1 	17.923
1.74 	3 	11.7149
1.74 	4 	10.104
1.74 	5 	14.233
1.741 	3 	27.5682
1.741 	4 	33.9304
1.741 	5 	34.3157
1.741 	0 	52.3046
1.741 	1 	42.9475
1.741 	2 	50.9718
1.742 	0 	35.1321
1.742 	1 	32.1118
1.742 	2 	28.402
1.742 	3 	27.248
1.742 	4 	26.5211
1.742 	5 	23.7806
1.743 	5 	34.5416
1.743 	0 	28.3826
1.743 	1 	25.7579
1.743 	2 	20.063
1.743 	3 	22.2498
1.743 	4 	28.8047
1.744 	0 	21.519
1.744 	1 	23.2188
1.744 	2 	25.7228
1.744 	3 	25.2436
1.744 	4 	11.473
1.744 	5 	14.4463
1.745 	1 	8.42828
1.745 	2 	11.9259
1.745 	0 	16.4513
1.745 	3 	13.0675
1.745 	5 	18.2571
1.745 	4 	23.4378
1.746 	0 	13.1548
1.746 	4 	36.1531
1.746 	2 	19.8406
1.746 	3 	18.668
1.746 	1 	14.5375
1.746 	5 	14.1616
1.747 	3 	21.4295
1.747 	4 	17.6659
1.747 	0 	21.469
1.747 	2 	21.8476
1.747 	1 	14.3098
1.747 	5 	13.0656
1.748 	1 	14.6104
1.748 	2 	11.9782
1.748 	4 	19.3841
1.748 	0 	20.4547
1.748 	3 	18.3981
1.748 	5 	17.1507
1.749 	0 	12.5941
1.749 	1 	10.7312
1.749 	2 	9.65273
1.749 	4 	12.409
1.749 	3 	21.3542
1.749 	5 	14.7937
1.75 	1 	14.8061
1.75 	2 	20.0344
1.75 	0 	24.336
1.75 	4 	23.1559
1.75 	5 	22.6215
1.75 	3 	27.4591
1.751 	0 	12.2585
1.751 	4 	35.8072
1.751 	5 	11.9782
1.751 	1 	18.356
1.751 	2 	15.8129
1.751 	3 	18.6833
1.752 	1 	14.8861
1.752 	2 	14.1511
1.752 	3 	21.7453
1.752 	4 	19.3515
1.752 	0 	17.1207
1.752 	5 	18.4608
1.753 	2 	22.6633
1.753 	3 	21.4101
1.753 	4 	22.3755
1.753 	0 	12.9208
1.753 	1 	15.2417
1.753 	5 	14.9877
1.754 	0 	12.7442
1.754 	1 	15.881
1.754 	2 	20.1755
1.754 	3 	14.5532
1.754 	4 	12.1672
1.754 	5 	12.3906
1.755 	0 	12.74
1.755 	2 	11.4112
1.755 	5 	11.6823
1.755 	1 	15.58
1.755 	4 	19.289
1.755 	3 	17.7663
1.756 	1 	15.7703
1.756 	3 	21.8902
1.756 	4 	16.8479
1.756 	0 	20.4227
1.756 	2 	14.4466
1.756 	5 	15.0891
1.757 	1 	15.1535
1.757 	2 	20.247
1.757 	0 	13.8859
1.757 	4 	13.6767
