Time	RB	Sinr
4.323 	3 	13.2275
4.323 	0 	19.9791
4.323 	4 	18.5451
4.323 	5 	19.4995
4.324 	4 	17.6106
4.324 	0 	19.9481
4.324 	1 	18.8464
4.324 	3 	20.04
4.324 	5 	19.756
4.324 	2 	8.56101
4.325 	2 	15.4865
4.325 	3 	16.6414
4.325 	5 	16.6409
4.325 	0 	19.8318
4.325 	1 	18.6776
4.325 	4 	17.5948
4.326 	0 	25.4805
4.326 	1 	24.3202
4.326 	2 	28.3236
4.326 	3 	25.757
4.326 	4 	25.7534
4.326 	5 	25.7534
4.327 	2 	14.5975
4.327 	4 	25.7899
4.327 	0 	9.95681
4.327 	1 	11.0862
4.327 	3 	9.14157
4.327 	5 	9.50106
4.328 	2 	15.7917
4.328 	3 	16.693
4.328 	0 	19.0442
4.328 	1 	14.3895
4.328 	4 	18.0462
4.328 	5 	19.8989
4.329 	2 	17.3555
4.329 	4 	17.4589
4.329 	0 	9.98351
4.329 	1 	11.3006
4.329 	3 	9.37962
4.329 	5 	8.97335
4.33 	0 	15.1814
4.33 	1 	14.909
4.33 	2 	17.3777
4.33 	3 	17.0138
4.33 	4 	17.4217
4.33 	5 	20.0261
4.331 	1 	14.3264
4.331 	2 	14.7124
4.331 	3 	26.2123
4.331 	4 	25.8797
4.331 	5 	25.8797
4.331 	0 	18.9896
4.332 	0 	18.9135
4.332 	1 	18.7407
4.332 	2 	20.2684
4.332 	3 	17.6276
4.332 	4 	15.0332
4.332 	5 	17.2069
4.333 	1 	14.43
4.333 	2 	14.7503
4.333 	3 	12.2757
4.333 	0 	18.6777
4.333 	4 	17.9258
4.333 	5 	21.6806
4.334 	2 	16.209
4.334 	0 	18.5007
4.334 	1 	16.7146
4.334 	3 	19.617
4.334 	4 	17.9734
4.334 	5 	21.8363
4.335 	2 	16.2562
4.335 	3 	16.6246
4.335 	5 	18.2703
4.335 	4 	17.0296
4.335 	0 	18.6435
4.335 	1 	11.8263
4.336 	1 	15.9655
4.336 	2 	17.4076
4.336 	3 	16.9985
4.336 	4 	17.1529
4.336 	0 	25.8798
4.336 	5 	20.3052
4.337 	2 	14.7861
4.337 	4 	25.8502
4.337 	3 	16.5559
4.337 	5 	18.4995
4.337 	0 	9.88688
4.337 	1 	11.9667
4.338 	0 	15.7543
4.338 	4 	16.4423
4.338 	5 	20.3655
4.338 	2 	19.9838
4.338 	3 	17.8959
4.338 	1 	12.031
4.339 	1 	16.3526
4.339 	2 	17.3569
4.339 	3 	16.9144
4.339 	4 	16.9909
4.339 	0 	25.8895
4.339 	5 	22.4964
4.34 	1 	14.6885
4.34 	2 	14.7773
4.34 	3 	26.6203
4.34 	0 	14.5796
4.34 	4 	15.9829
4.34 	5 	20.4099
4.341 	1 	14.7124
4.341 	2 	14.7674
4.341 	5 	18.8871
4.341 	0 	17.8863
4.341 	3 	17.9616
4.341 	4 	17.0658
4.342 	2 	27.1713
4.342 	4 	25.674
4.342 	3 	18.7864
4.342 	5 	22.8128
4.342 	0 	9.64969
4.342 	1 	12.2505
4.343 	4 	25.6215
4.343 	2 	16.4293
4.343 	3 	16.2095
4.343 	5 	19.0493
4.343 	0 	9.58403
4.343 	1 	12.2965
4.344 	1 	16.8411
4.344 	0 	16.1303
4.344 	3 	18.4887
4.344 	4 	18.458
4.344 	5 	22.9955
4.344 	2 	19.5321
4.345 	1 	14.7748
4.345 	0 	14.4768
4.345 	2 	16.4177
4.345 	3 	16.0431
4.345 	5 	19.1924
4.345 	4 	14.4985
4.346 	1 	14.7821
4.346 	2 	14.663
4.346 	0 	25.7208
4.346 	3 	26.6399
4.346 	4 	25.4267
4.346 	5 	20.4479
4.347 	1 	17.0547
4.347 	2 	17.0001
4.347 	3 	16.4195
4.347 	4 	16.4774
4.347 	0 	25.6741
4.347 	5 	23.2316
4.348 	3 	16.3269
4.348 	4 	16.4055
4.348 	5 	20.4285
4.348 	0 	16.4893
4.348 	2 	19.1172
4.348 	1 	12.4755
4.349 	0 	16.2238
4.349 	1 	15.6219
4.349 	2 	18.9965
4.349 	3 	17.9265
4.349 	4 	18.0113
4.349 	5 	15.8098
4.35 	2 	14.5093
4.35 	5 	19.4741
4.35 	0 	8.92262
4.35 	1 	12.5244
4.35 	3 	10.3459
4.35 	4 	8.81362
4.351 	0 	25.4268
4.351 	1 	26.3005
4.351 	3 	26.5085
4.351 	4 	24.9663
4.351 	2 	19.1652
4.351 	5 	20.3683
4.352 	2 	19.2878
4.352 	3 	16.741
4.352 	4 	18.7804
4.352 	5 	23.5344
4.352 	0 	8.65637
4.352 	1 	12.5608
4.353 	1 	14.7367
4.353 	2 	14.3488
4.353 	0 	25.2643
4.353 	3 	16.432
4.353 	4 	18.8125
4.353 	5 	23.5825
4.354 	1 	14.7159
4.354 	2 	14.2859
4.354 	3 	15.5935
4.354 	4 	15.9424
4.354 	0 	15.4848
4.354 	5 	19.6275
4.355 	1 	17.3776
4.355 	0 	15.5574
4.355 	5 	19.6565
4.355 	2 	18.0932
4.355 	3 	17.6962
4.355 	4 	18.3985
4.356 	1 	26.4635
4.356 	3 	26.2356
4.356 	4 	24.3002
4.356 	0 	16.226
4.356 	2 	19.7336
4.356 	5 	20.1805
4.357 	0 	16.6371
4.357 	2 	19.8344
4.357 	5 	20.1289
4.357 	1 	12.5978
4.357 	3 	10.1617
4.357 	4 	9.88569
4.358 	2 	15.8858
4.358 	0 	24.7277
4.358 	5 	23.765
4.358 	1 	12.596
4.358 	3 	10.115
4.358 	4 	10.0076
4.359 	1 	14.5538
4.359 	0 	15.7824
4.359 	5 	23.7904
4.359 	2 	17.2634
4.359 	3 	17.4364
4.359 	4 	18.5335
4.36 	1 	14.5092
4.36 	2 	15.582
4.36 	3 	14.4562
4.36 	4 	15.4316
4.36 	5 	15.5509
4.36 	0 	15.8232
4.361 	1 	17.4075
4.361 	2 	15.4151
4.361 	4 	15.3425
4.361 	0 	24.3003
4.361 	3 	25.8039
4.361 	5 	23.8303
4.362 	1 	14.4068
4.362 	0 	15.8871
4.362 	5 	23.845
4.362 	2 	16.4612
4.362 	3 	17.1788
4.362 	4 	18.5755
4.363 	0 	23.9614
4.363 	1 	26.561
4.363 	3 	25.58
4.363 	4 	22.8663
4.363 	2 	20.3578
4.363 	5 	19.7098
4.364 	1 	14.2859
4.364 	0 	15.928
4.364 	4 	15.6233
4.364 	5 	19.7573
4.364 	2 	20.432
4.364 	3 	9.7164
4.365 	0 	15.94
4.365 	4 	18.9943
4.365 	5 	23.8679
4.365 	2 	15.4245
4.365 	1 	12.4983
4.365 	3 	9.62863
4.366 	1 	14.1452
4.366 	2 	13.0758
4.366 	0 	23.3538
4.366 	3 	25.1797
4.366 	4 	18.9889
4.366 	5 	23.8686
4.367 	0 	19.2581
4.367 	2 	20.6335
4.367 	5 	19.31
4.367 	1 	12.4425
4.367 	3 	9.43269
4.367 	4 	10.8361
4.368 	1 	13.9832
4.368 	2 	12.7671
4.368 	4 	14.6953
4.368 	5 	15.1468
4.368 	0 	19.4301
4.368 	3 	16.4704
4.369 	1 	17.1731
4.369 	0 	15.9322
4.369 	2 	14.27
4.369 	4 	15.8581
4.369 	5 	19.6911
4.369 	3 	16.3225
4.37 	3 	24.501
4.37 	0 	15.9162
4.37 	2 	18.7968
4.37 	4 	18.9283
4.37 	5 	23.8367
4.37 	1 	12.3346
4.371 	1 	26.4708
4.371 	3 	24.2999
4.371 	0 	19.8849
4.371 	2 	20.8542
4.371 	5 	23.8199
4.371 	4 	18.4054
4.372 	0 	9.04082
4.372 	1 	13.587
4.372 	2 	12.0127
4.372 	5 	11.2815
4.372 	3 	15.8154
4.372 	4 	18.3584
4.373 	2 	11.7889
4.373 	1 	16.9313
4.373 	4 	14.2148
4.373 	5 	14.5961
4.373 	3 	23.8514
4.373 	0 	20.1438
4.374 	2 	11.6961
4.374 	0 	15.7956
4.374 	4 	15.9465
4.374 	5 	19.5356
4.374 	3 	15.4154
4.374 	1 	12.1438
4.375 	0 	20.3724
4.375 	2 	19.0964
4.375 	5 	23.7174
4.375 	1 	12.0873
4.375 	3 	8.31756
4.375 	4 	11.2323
4.376 	1 	16.6893
4.376 	3 	23.0353
4.376 	4 	15.9426
4.376 	0 	20.4763
4.376 	2 	21.0552
4.376 	5 	23.6827
4.377 	0 	8.73916
4.377 	1 	12.9264
4.377 	2 	10.6981
4.377 	4 	9.52075
4.377 	5 	12.0453
4.377 	3 	22.7147
4.378 	2 	21.1127
4.378 	0 	16.0835
4.378 	3 	14.4168
4.378 	4 	17.9464
4.378 	1 	11.8956
4.378 	5 	11.0654
4.379 	5 	19.285
4.379 	0 	16.3424
4.379 	1 	16.8021
4.379 	2 	10.9539
4.379 	3 	14.1133
4.379 	4 	17.8542
4.38 	3 	11.7727
4.38 	1 	26.0651
4.38 	0 	15.4323
4.38 	2 	19.3453
4.38 	5 	23.5058
4.38 	4 	11.337
4.381 	0 	12.0152
4.381 	1 	16.1536
4.381 	4 	13.4343
4.381 	3 	21.0644
4.381 	2 	19.3891
4.381 	5 	23.4517
4.382 	1 	16.0239
4.382 	3 	10.2455
4.382 	4 	13.3367
4.382 	5 	12.673
4.382 	0 	20.9735
4.382 	2 	21.1883
4.383 	3 	12.1673
4.383 	1 	25.8419
4.383 	5 	19.0089
4.383 	0 	21.0376
4.383 	2 	21.1989
4.383 	4 	16.2066
4.384 	2 	19.9828
4.384 	3 	19.144
4.384 	0 	15.0514
4.384 	5 	18.9284
4.384 	1 	11.4025
4.384 	4 	11.3434
4.385 	3 	12.3853
4.385 	0 	17.5376
4.385 	2 	15.2063
4.385 	1 	11.3045
4.385 	4 	11.3341
4.385 	5 	11.2485
4.386 	3 	12.4821
4.386 	2 	19.5783
4.386 	5 	23.1175
4.386 	0 	17.6904
4.386 	1 	17.9648
4.386 	4 	16.9802
4.387 	1 	25.4589
4.387 	4 	15.5092
4.387 	0 	21.2467
4.387 	2 	19.6101
4.387 	3 	18.6056
4.387 	5 	23.037
4.388 	3 	12.6534
4.388 	5 	12.9633
4.388 	0 	11.3955
4.388 	1 	15.0475
4.388 	4 	12.7539
4.388 	2 	21.7815
4.389 	3 	12.7284
4.389 	5 	13.0067
4.389 	1 	14.845
4.389 	4 	15.3484
4.389 	0 	21.3246
4.389 	2 	21.1914
4.39 	1 	25.0947
4.39 	0 	21.3572
4.39 	2 	21.1779
4.39 	3 	15.7445
4.39 	4 	11.2194
4.39 	5 	11.2037
4.391 	1 	16.3599
4.391 	4 	15.1583
4.391 	5 	18.2161
4.391 	3 	19.1847
4.391 	0 	18.3076
4.391 	2 	17.2585
4.392 	3 	14.4444
4.392 	0 	20.6992
4.392 	1 	24.8076
4.392 	2 	22.9596
4.392 	4 	22.5125
4.392 	5 	22.5125
4.393 	1 	16.2933
4.393 	5 	17.9571
4.393 	3 	19.4199
4.393 	2 	17.7531
4.393 	0 	9.0098
4.393 	4 	11.0929
4.394 	3 	13.0067
4.394 	5 	13.1376
4.394 	1 	24.4783
4.394 	2 	23.4138
4.394 	4 	23.036
4.394 	0 	21.4475
4.395 	3 	13.0442
4.395 	2 	19.7895
4.395 	5 	22.1988
4.395 	0 	9.42999
4.395 	1 	10.0104
4.395 	4 	10.9824
4.396 	2 	12.8388
4.396 	3 	15.3104
4.396 	4 	11.9784
4.396 	5 	22.0658
4.396 	0 	18.7244
4.396 	1 	18.8441
4.397 	2 	13.1156
4.397 	3 	15.4912
4.397 	4 	11.88
4.397 	5 	17.3454
4.397 	0 	18.7874
4.397 	1 	18.8947
4.398 	5 	13.1433
4.398 	0 	21.4759
4.398 	2 	20.9332
4.398 	3 	16.7768
4.398 	4 	16.3185
4.398 	1 	9.47806
4.399 	1 	15.9517
4.399 	5 	16.9836
4.399 	0 	21.4736
4.399 	2 	20.8842
4.399 	3 	16.8901
4.399 	4 	16.2538
4.4 	3 	13.1471
4.4 	0 	23.2681
4.4 	1 	23.1435
4.4 	2 	24.4343
4.4 	4 	24.2018
4.4 	5 	21.4541
4.401 	2 	24.5666
4.401 	4 	24.3516
4.401 	1 	15.7864
4.401 	3 	20.0743
4.401 	5 	21.2785
4.401 	0 	18.9783
4.402 	3 	13.1499
4.402 	5 	13.0622
4.402 	2 	19.3497
4.402 	0 	10.5881
4.402 	1 	8.61658
4.402 	4 	10.4062
4.403 	2 	14.3463
4.403 	3 	16.3524
4.403 	0 	10.7221
4.403 	1 	8.36701
4.403 	4 	10.2961
4.403 	5 	10.3419
4.404 	4 	8.92844
4.404 	5 	12.9885
4.404 	2 	14.4967
4.404 	3 	16.4647
4.404 	1 	15.4837
4.404 	0 	19.0613
4.405 	1 	15.3668
4.405 	0 	21.3816
4.405 	4 	15.6358
4.405 	2 	19.8094
4.405 	3 	20.2566
4.405 	5 	20.4611
4.406 	3 	23.7744
4.406 	4 	24.9584
4.406 	5 	24.9584
4.406 	0 	19.0892
4.406 	1 	19.0958
4.406 	2 	19.835
4.407 	1 	15.1064
4.407 	0 	21.3209
4.407 	2 	20.3176
4.407 	4 	15.3249
4.407 	3 	20.3157
4.407 	5 	19.9667
4.408 	2 	12.5202
4.408 	3 	13.0282
4.408 	5 	12.7713
4.408 	4 	25.144
4.408 	0 	19.0958
4.408 	1 	19.0812
4.409 	2 	15.0771
4.409 	3 	16.9182
4.409 	1 	14.8067
4.409 	0 	11.4004
4.409 	4 	9.44369
4.409 	5 	9.45864
4.41 	1 	10.1321
4.41 	2 	12.9334
4.41 	3 	12.9431
4.41 	5 	12.6255
4.41 	0 	11.4949
4.41 	4 	9.26295
4.411 	2 	15.2404
4.411 	3 	17.0544
4.411 	5 	14.9713
4.411 	4 	25.3698
4.411 	0 	21.1531
4.411 	1 	15.6822
4.412 	4 	25.4321
4.412 	1 	14.2704
4.412 	3 	16.2984
4.412 	2 	19.6649
4.412 	5 	18.3476
4.412 	0 	19.0452
4.413 	4 	25.4882
4.413 	1 	14.0645
4.413 	3 	16.3339
4.413 	2 	19.6319
4.413 	5 	17.9278
4.413 	0 	19.0192
4.414 	3 	17.2155
4.414 	5 	15.6551
4.414 	4 	25.5383
4.414 	0 	20.9849
4.414 	1 	16.4218
4.414 	2 	19.4997
4.415 	1 	11.7898
4.415 	2 	13.7747
4.415 	3 	12.6255
4.415 	5 	12.1388
4.415 	0 	11.8989
4.415 	4 	8.12168
4.416 	4 	25.6211
4.416 	5 	18.664
4.416 	1 	18.8061
4.416 	2 	20.6532
4.416 	3 	16.6385
4.416 	0 	11.9671
4.417 	5 	16.2274
4.417 	4 	25.654
4.417 	3 	20.3093
4.417 	0 	18.8601
4.417 	1 	18.7462
4.417 	2 	20.7094
4.418 	1 	12.5201
4.418 	5 	11.7495
4.418 	2 	15.7703
4.418 	3 	16.4278
4.418 	4 	16.0663
4.418 	0 	12.0918
4.419 	4 	25.7033
4.419 	2 	15.8511
4.419 	3 	16.4301
4.419 	0 	20.617
4.419 	1 	17.4653
4.419 	5 	19.1222
4.42 	2 	15.5742
4.42 	3 	17.3946
4.42 	5 	16.7118
4.42 	4 	25.7198
4.42 	1 	18.1387
4.42 	0 	12.2015
4.421 	2 	15.5737
4.421 	0 	20.4363
4.421 	1 	17.8285
4.421 	3 	18.7152
4.421 	5 	19.3818
4.421 	4 	17.2512
4.422 	1 	13.2993
4.422 	2 	14.6175
4.422 	3 	25.8665
4.422 	4 	25.7368
4.422 	5 	25.7368
4.422 	0 	12.2969
4.423 	2 	14.713
4.423 	4 	25.7373
4.423 	5 	25.7373
4.423 	1 	18.2522
4.423 	3 	17.4928
4.423 	0 	12.3394
4.424 	5 	17.2474
4.424 	0 	17.268
4.424 	1 	18.8524
4.424 	2 	19.0163
4.424 	3 	20.0024
4.424 	4 	18.1947
4.425 	2 	16.2021
4.425 	3 	16.3297
4.425 	1 	19.0106
4.425 	0 	18.2522
4.425 	4 	15.8756
4.425 	5 	14.6741
4.426 	2 	16.2399
4.426 	3 	16.2936
4.426 	4 	10.2604
4.426 	1 	18.6254
4.426 	5 	19.8968
4.426 	0 	12.4467
4.427 	1 	14.0498
4.427 	2 	15.0427
4.427 	3 	17.3784
4.427 	5 	17.5803
4.427 	4 	18.975
4.427 	0 	12.476
4.428 	1 	14.1763
4.428 	2 	15.1129
4.428 	3 	17.3566
4.428 	5 	17.6797
4.428 	4 	25.6606
4.428 	0 	19.6244
4.429 	5 	25.6291
4.429 	0 	17.7753
4.429 	1 	17.483
4.429 	2 	21.083
4.429 	3 	17.9893
4.429 	4 	16.6473
4.43 	2 	16.336
4.43 	5 	20.1915
4.43 	1 	19.6988
4.43 	4 	19.6359
4.43 	0 	12.5446
4.43 	3 	10.3355
4.431 	1 	24.5867
4.431 	4 	25.5495
4.431 	5 	25.5495
4.431 	2 	16.3467
4.431 	3 	16.0245
4.431 	0 	12.5612
4.432 	0 	19.0055
4.432 	1 	19.4049
4.432 	3 	19.2196
4.432 	5 	20.3042
4.432 	2 	21.0954
4.432 	4 	17.0956
4.433 	1 	14.7129
4.433 	2 	15.3979
4.433 	0 	25.6606
4.433 	3 	26.2054
4.433 	4 	25.4472
4.433 	5 	25.4472
4.434 	2 	15.4424
4.434 	5 	18.1691
4.434 	0 	19.1616
4.434 	1 	20.1425
4.434 	3 	19.0524
4.434 	4 	20.3763
4.435 	3 	17.063
4.435 	5 	18.2344
4.435 	2 	16.3363
4.435 	4 	13.5079
4.435 	1 	19.7327
4.435 	0 	12.5969
4.436 	1 	20.3331
4.436 	2 	17.5627
4.436 	3 	18.771
4.436 	4 	20.6978
4.436 	5 	19.006
4.436 	0 	12.5982
4.437 	0 	15.3337
4.437 	1 	15.3089
4.437 	2 	16.2995
4.437 	3 	15.484
4.437 	5 	15.9314
4.437 	4 	17.6547
4.438 	1 	15.1129
4.438 	2 	15.5811
4.438 	3 	26.1377
4.438 	4 	25.0841
4.438 	5 	25.0841
4.438 	0 	12.5917
4.439 	1 	20.1124
4.439 	3 	19.4082
4.439 	5 	20.5327
4.439 	0 	15.8083
4.439 	2 	21.0026
4.439 	4 	17.8236
4.44 	1 	15.2398
4.44 	2 	15.6277
4.44 	3 	15.1067
4.44 	4 	14.4975
4.44 	5 	16.5306
4.44 	0 	12.573
4.441 	0 	15.6992
4.441 	1 	20.2791
4.441 	3 	19.4427
4.441 	4 	16.3517
4.441 	5 	20.5525
4.441 	2 	20.9441
4.442 	0 	25.1698
4.442 	1 	26.584
4.442 	2 	25.7098
4.442 	3 	25.9837
4.442 	5 	24.6686
4.442 	4 	21.5066
4.443 	2 	15.67
4.443 	1 	15.553
4.443 	0 	12.5219
4.443 	3 	11.0211
4.443 	4 	8.58649
4.443 	5 	9.12946
4.444 	2 	15.9972
4.444 	5 	17.1654
4.444 	4 	21.7319
4.444 	0 	12.4987
4.444 	1 	8.88494
4.444 	3 	11.0475
4.445 	0 	15.9681
4.445 	1 	15.5741
4.445 	3 	16.1534
4.445 	5 	18.664
4.445 	4 	24.2699
4.445 	2 	20.7825
4.446 	1 	15.5194
4.446 	2 	15.6796
4.446 	3 	19.4905
4.446 	5 	20.514
4.446 	0 	20.5046
4.446 	4 	21.9378
4.447 	0 	16.0691
4.447 	1 	15.5658
4.447 	5 	18.7049
4.447 	2 	20.6784
4.447 	3 	18.5997
4.447 	4 	18.2407
4.448 	1 	15.5811
4.448 	2 	15.6679
4.448 	3 	25.5719
4.448 	0 	16.0681
4.448 	4 	15.5158
4.448 	5 	17.6588
4.449 	3 	19.4918
4.449 	0 	20.7277
4.449 	1 	21.1385
4.449 	4 	22.2129
4.449 	5 	21.5365
4.449 	2 	20.5578
4.45 	1 	27.4462
4.45 	3 	25.3805
4.45 	0 	16.1483
4.45 	2 	15.4988
4.45 	4 	15.6915
4.45 	5 	17.8627
4.451 	2 	15.6229
4.451 	0 	12.2465
4.451 	1 	9.564
4.451 	3 	11.1427
4.451 	4 	10.4517
4.451 	5 	10.8389
4.452 	2 	25.2419
4.452 	1 	20.9436
4.452 	3 	19.4717
4.452 	4 	22.4506
4.452 	5 	21.873
4.452 	0 	12.1971
4.453 	0 	16.245
4.453 	1 	20.9838
4.453 	3 	19.4601
4.453 	5 	20.2377
4.453 	2 	20.2636
4.453 	4 	18.3134
4.454 	1 	15.6768
4.454 	2 	15.5444
4.454 	0 	16.2562
4.454 	5 	18.7383
4.454 	3 	18.565
4.454 	4 	18.3067
4.455 	1 	15.68
4.455 	2 	15.5105
4.455 	3 	24.7601
4.455 	4 	16.02
4.455 	5 	18.2691
4.455 	0 	12.0276
4.456 	5 	18.7169
4.456 	0 	23.1774
4.456 	1 	27.8764
4.456 	2 	24.9994
4.456 	3 	24.6079
4.456 	4 	21.8109
4.457 	1 	21.1118
4.457 	2 	19.157
4.457 	3 	19.3882
4.457 	0 	21.1386
4.457 	4 	22.7699
4.457 	5 	22.3076
4.458 	3 	24.27
4.458 	0 	21.1721
4.458 	1 	21.3031
4.458 	4 	22.8229
4.458 	5 	22.3781
4.458 	2 	19.7837
4.459 	0 	16.2551
4.459 	1 	15.5878
4.459 	2 	14.1937
4.459 	4 	16.1806
4.459 	5 	18.5028
4.459 	3 	11.073
4.46 	1 	15.6415
4.46 	5 	18.6331
4.46 	3 	19.3061
4.46 	4 	19.5026
4.46 	2 	19.5513
4.46 	0 	11.6688
4.461 	1 	15.6228
4.461 	2 	15.2227
4.461 	0 	16.1871
4.461 	5 	18.6036
4.461 	3 	23.665
4.461 	4 	16.2293
4.462 	2 	19.2922
4.462 	3 	18.3725
4.462 	0 	11.4961
4.462 	1 	10.0275
4.462 	4 	11.9303
4.462 	5 	12.1747
4.463 	1 	15.5743
4.463 	3 	19.1982
4.463 	2 	19.1517
4.463 	0 	11.4029
4.463 	4 	12.0251
4.463 	5 	12.2576
4.464 	0 	16.0751
4.464 	2 	24.4318
4.464 	1 	15.9932
4.464 	5 	18.6968
4.464 	3 	19.1562
4.464 	4 	23.0684
4.465 	0 	20.1629
4.465 	1 	28.2375
4.465 	2 	24.3538
4.465 	3 	22.6126
4.465 	4 	23.0975
4.465 	5 	22.7406
4.466 	1 	15.4727
4.466 	0 	15.9707
4.466 	5 	18.4025
4.466 	3 	19.0628
4.466 	4 	19.995
4.466 	2 	18.6805
4.467 	1 	15.431
4.467 	0 	15.909
4.467 	5 	18.7658
4.467 	4 	23.1458
4.467 	2 	18.5049
4.467 	3 	18.1771
4.468 	1 	28.2881
4.468 	2 	24.1116
4.468 	0 	16.1
4.468 	3 	18.9561
4.468 	4 	20.1233
4.468 	5 	18.4622
4.469 	1 	15.3353
4.469 	0 	15.894
4.469 	4 	16.2241
4.469 	5 	18.7931
4.469 	2 	18.1211
4.469 	3 	18.0838
4.47 	1 	15.2811
4.47 	2 	14.4778
4.47 	0 	15.6836
4.47 	3 	10.6887
4.47 	4 	12.548
4.47 	5 	12.6966
4.471 	0 	10.4675
4.471 	1 	9.97301
4.471 	2 	8.78304
4.471 	3 	10.6375
4.471 	4 	12.6044
4.471 	5 	12.7407
4.472 	2 	21.2267
4.472 	3 	18.6998
4.472 	0 	21.2402
4.472 	1 	20.9248
4.472 	4 	23.2084
4.472 	5 	22.9022
4.473 	0 	15.5948
4.473 	1 	16.3365
4.473 	5 	18.8048
4.473 	2 	17.5677
4.473 	3 	16.1596
4.473 	4 	23.2109
4.474 	0 	15.2771
4.474 	4 	15.6872
4.474 	5 	17.8855
4.474 	1 	28.2869
4.474 	2 	23.594
4.474 	3 	17.8159
4.475 	3 	12.1416
4.475 	0 	15.1539
4.475 	4 	15.8192
4.475 	5 	17.8025
4.475 	1 	28.2732
4.475 	2 	23.5041
4.476 	2 	21.5366
4.476 	0 	17.2176
4.476 	1 	17.489
4.476 	3 	17.6956
4.476 	4 	16.6088
4.476 	5 	17.0358
4.477 	0 	15.1909
4.477 	1 	16.3473
4.477 	4 	15.8941
4.477 	5 	18.7606
4.477 	2 	21.6023
4.477 	3 	17.6328
4.478 	0 	11.8351
4.478 	1 	14.6805
4.478 	2 	13.3885
4.478 	3 	12.3933
4.478 	4 	12.8839
4.478 	5 	12.9298
4.479 	0 	11.9068
4.479 	1 	14.5821
4.479 	2 	13.2133
4.479 	3 	12.4634
4.479 	5 	12.7206
4.479 	4 	23.1537
4.48 	1 	28.1444
4.48 	5 	18.6911
4.48 	2 	21.7731
4.48 	3 	17.9851
4.48 	0 	20.9249
4.48 	4 	23.1318
4.481 	1 	28.1062
4.481 	2 	21.8216
4.481 	0 	17.827
4.481 	3 	17.3655
4.481 	4 	15.622
4.481 	5 	16.9475
4.482 	0 	13.9741
4.482 	2 	16.5588
4.482 	1 	9.39204
4.482 	3 	9.8943
4.482 	4 	12.9585
4.482 	5 	12.9476
4.483 	2 	16.7115
4.483 	3 	12.1965
4.483 	4 	16.7345
4.483 	5 	16.9691
4.483 	1 	28.0164
4.483 	0 	20.7303
4.484 	0 	14.1658
4.484 	1 	16.1612
4.484 	2 	21.9431
4.484 	3 	9.72264
4.484 	4 	12.9733
4.484 	5 	12.9321
4.485 	1 	27.9083
4.485 	4 	22.8792
4.485 	5 	22.8792
4.485 	2 	21.9758
4.485 	0 	18.1672
4.485 	3 	17.0753
4.486 	1 	16.058
4.486 	3 	14.843
4.486 	0 	20.4882
4.486 	2 	19.9031
4.486 	4 	22.9204
4.486 	5 	22.6993
4.487 	3 	12.8053
4.487 	1 	27.7807
4.487 	0 	20.3959
4.487 	2 	20.0247
4.487 	4 	22.871
4.487 	5 	22.6586
4.488 	2 	17.3642
4.488 	3 	13.5985
4.488 	4 	17.1912
4.488 	5 	16.2677
4.488 	0 	19.2777
4.488 	1 	20.119
4.489 	0 	12.5034
4.489 	1 	13.2133
4.489 	3 	12.8343
4.489 	5 	12.8134
4.489 	2 	22.0691
4.489 	4 	20.5602
4.49 	2 	17.5801
4.49 	0 	18.4413
4.49 	1 	18.5087
4.49 	3 	16.6881
4.49 	5 	16.5849
4.49 	4 	12.9287
4.491 	0 	12.5972
4.491 	2 	21.9793
4.491 	4 	23.9646
4.491 	1 	15.6927
4.491 	3 	15.4855
4.491 	5 	18.1603
4.492 	0 	18.5087
4.492 	1 	18.5534
4.492 	3 	16.5282
4.492 	5 	16.4618
4.492 	2 	9.58474
4.492 	4 	12.8836
4.493 	0 	23.4822
4.493 	2 	21.7839
4.493 	4 	24.232
4.493 	1 	15.4992
4.493 	3 	15.6832
4.493 	5 	18.0138
4.494 	3 	12.8134
4.494 	0 	19.6247
4.494 	1 	19.3495
4.494 	2 	22.1032
4.494 	4 	12.823
4.494 	5 	12.602
4.495 	2 	18.025
4.495 	3 	14.7607
4.495 	4 	17.6959
4.495 	1 	19.1902
4.495 	0 	19.4061
4.495 	5 	22.1983
4.496 	2 	18.0993
4.496 	0 	19.2443
4.496 	1 	17.4784
4.496 	3 	19.0293
4.496 	4 	22.2133
4.496 	5 	22.123
4.497 	0 	24.1033
4.497 	1 	26.7921
4.497 	2 	21.3939
4.497 	3 	23.8746
4.497 	4 	24.6589
4.497 	5 	24.6589
4.498 	1 	15.915
4.498 	2 	12.8892
4.498 	3 	13.4831
4.498 	5 	12.1362
4.498 	0 	18.5765
4.498 	4 	12.6534
4.499 	1 	15.915
4.499 	2 	12.7616
4.499 	3 	13.4065
4.499 	5 	12.0615
4.499 	0 	21.2744
4.499 	4 	21.4589
4.5 	1 	17.1106
4.5 	2 	13.9651
4.5 	3 	19.606
4.5 	4 	17.3225
4.5 	5 	16.0941
4.5 	0 	15.9324
4.501 	0 	20.892
4.501 	1 	16.6148
4.501 	2 	16.0204
4.501 	3 	19.1645
4.501 	4 	19.0866
4.501 	5 	27.2823
4.502 	1 	17.1993
4.502 	3 	19.7887
4.502 	4 	17.1987
4.502 	5 	15.9326
4.502 	2 	15.8158
4.502 	0 	15.6133
4.503 	0 	20.9615
4.503 	3 	19.4206
4.503 	1 	21.1287
4.503 	4 	23.2732
4.503 	5 	20.0528
